label,text
BookRestaurant,Book seating for one person at a food truck
BookRestaurant,I want to book a restaurant for nine with wifi
BookRestaurant,Book me a table at The Fat Duck in Ireland
BookRestaurant,I need a table in your position at churrascaria for a hot dog in the same area
BookRestaurant,Book a restaurant .
BookRestaurant,I'd like a table for 6 at a restaurant in Denmark at 22
BookRestaurant,Book a reservation for 2 at Fashion Cafe in Diwali
BookRestaurant,book a spot for ten at a restaurant with a spa in U.S. Minor Outlying Islands
BookRestaurant,I need a table for 3 in AK .
BookRestaurant,"Book the Chapter One in Bosnia and Herzegovina for patti, hester richardson and camille"
BookRestaurant,I want to book The Hat for my grandfather and I in Arkansas .
BookRestaurant,book a table in Fullerville at a highly rated bar
BookRestaurant,in one hundred twenty seven days I'd like to eat at a pizzeria in North Lima
BookRestaurant,I need a reservation for a restaurant close by their hostel
BookRestaurant,Book a table over the internet for six at a food truck in Vanuatu for two pm
BookRestaurant,"christie, concepcion and I want to eat trattoria at a brasserie in Johnston now"
BookRestaurant,book a food court indoor at Penermon for my step father and I
BookRestaurant,I would like to book a restaurant in Poncha Springs for 8 at 00:32 am
BookRestaurant,Book a restaurant in Pinecliffe Missouri this month .
BookRestaurant,I'd like to eat at a highly rated swiss restaurant in Irma at two pm
BookRestaurant,Book me seats for 6 at the best brasserie that serves marche neighboring my hostel
BookRestaurant,Book a table at the WWE The World in South Korea .
BookRestaurant,I need a table at T-Rex for nine in Brunei
BookRestaurant,table for 5 AM . at Baker’s Keyboard Lounge
BookRestaurant,I'd like to eat at a bar that serves corn relish with a party of five
BookRestaurant,I'd like to eat at ten PM. anywhere neighboring to our house
BookRestaurant,I would like to book the best food court with persian food within the same area as OK for my ex husband and I
BookRestaurant,Lets go eat in Friday 43 days from now
BookRestaurant,Book an outdoor restaurant in MD at 11 pm for 8 .
BookRestaurant,"book for six on jan. 18, 2029"
BookRestaurant,Please book me a reservation this year for a restaurant within the same area of my office
BookRestaurant,I want to book reservations for 8 at an indoor restaurant .
BookRestaurant,book sot for one at restaurant with wifi
BookRestaurant,I'd like to eat at a neighboring downtown restaurant with a party of 2
BookRestaurant,"I need to book a table at a bar in Micronesia for tia, madeline and estela"
BookRestaurant,Book a table at a brasserie far from my Livonia Av .
BookRestaurant,I want to book a seafood bakery in Le Roy
BookRestaurant,Book the Coon Chicken Inn in Baker City for 4 people.
BookRestaurant,"book a food court in supper time distant from Northern Mariana Islands for me, winnie and courtney"
BookRestaurant,book a spot for me and my sister at a restaurant that has clafoutis
BookRestaurant,book a pub for pepperoni near their house and not far
BookRestaurant,I need seats for 10 at a highly rated restaurant
BookRestaurant,Book a restasurant in Pohick Delaware .
BookRestaurant,book a table for now for 4 for an oyster bar
BookRestaurant,"I would like to book a restaurant in the same area as Tremont Av for nadine, sherrie and I on 3/21/2018"
BookRestaurant,table at Nankin Cafe fr one
BookRestaurant,"Can I book a restaurant that serves pastelaria in Takilma , Virgin Islands ?"
BookRestaurant,I need a table for six at a bar that serves varenyky
BookRestaurant,Book a table for 1 at Thomas Hynes House .
BookRestaurant,I need reservations for next autumn in Belgium at a highly rated diner .
BookRestaurant,Book a brasserie place for seven in Lithuania
BookRestaurant,Book a restaurant far from Kokomo this fall .
BookRestaurant,"I need a reservation for apr. the sixteenth, 2027 in Cazenovia , CA"
BookRestaurant,Book a restaurant in Eleele on October the fifth for 3 people.
BookRestaurant,book rosalie stewart and evelyn at a restaurant
BookRestaurant,"Book a restaurant in Northern Mariana Islands with kristine, alisha and florine ."
BookRestaurant,Book a restaurant in Kamrar for midday .
BookRestaurant,I need a reservation for 2 within walking distance of Hoyt St
BookRestaurant,"Please reserve a table at the food truck in Wheeler for december 4th, 2019"
BookRestaurant,I need a restaurant that has internet access for a party of six
BookRestaurant,Find a table somewhere for me and my step mother in Graniteville DE
BookRestaurant,"book a table 1 year from now for corinne, tisha and I at a restaurant in Guernsey that is top-rated"
BookRestaurant,book Bridge Round House for one at meal time in Democratic Republic of the Congo close
BookRestaurant,Can you get me a table at a chicken and waffles joint in New Mexico
BookRestaurant,book a table for one in a bar serving saucisse for meal in Calistoga CO
BookRestaurant,Find me a table at a delicatessen in Urbanette that serves rabbit pie
BookRestaurant,"book a table for 10 at The Dome, Edinburgh"
BookRestaurant,Make me a reservation in Colorado at nine am at National Cash Register Building
BookRestaurant,Book the Atomic Cafe for ten people.
BookRestaurant,reserve a smoking room at the restaurant
BookRestaurant,Book a distant restaurant that serves blini on 103rd St for 6 people.
BookRestaurant,find and book a table in WV
BookRestaurant,book a table in the United States for 10 at The Berghoff
BookRestaurant,Book a table at a cuban pub for 5 pm for a party of 7 in Virginia .
BookRestaurant,book a restaurant for 2 that has internet
BookRestaurant,"Book a reservation for The Training Table on Mar. thirteenth, 2026"
BookRestaurant,"book a restaurant in North Dakota for my child and I on november seventh, 2037"
BookRestaurant,I would like to book a highly rated brasserie with souvlaki neighboring LA next week
BookRestaurant,book a spot for one at a pub that serves som tam
BookRestaurant,I'd like to eat english cuisine at a restaurant in Ettrick
BookRestaurant,book a spot for two at Sale Creek at eight AM
BookRestaurant,book a table in Arizona serving italian-american cuisine in a tavern for 2
BookRestaurant,Book a pub for eight people in the Pitcairn Islands .
BookRestaurant,Get me a table for 2 people 1 second from now in Tunisia .
BookRestaurant,book a table in Sterling Run for two with a pool and food court
BookRestaurant,I want to book at a pub with parking in Cuba .
BookRestaurant,I'd like a table for 3 at an outdoor restaurant
BookRestaurant,I'd like a bar with hawaiian food in ND
BookRestaurant,Can I get a table at The Fort ?
BookRestaurant,book a restaurant on martin luther king jr. day with parking
BookRestaurant,book a table for ten in Pollock PA
BookRestaurant,me and my niece want to eat somewhere close by Hopatcong
BookRestaurant,Please book me a table for 1 person at a brasserie .
BookRestaurant,"I want to book a restaurantin Perrytown Missouri for candice, jeannie and nichole ."
BookRestaurant,I want to find a restaurant that has a table for two at 5 AM
BookRestaurant,"Please book a coffeehouse restaurant type room to accommodate gretchen, trisha and amber which serves pastelaria dish"
BookRestaurant,Book a restaurant in El Salvador for 10 people.
BookRestaurant,I need a reservation for eight at a diner that has desserts in Ashmore TN
BookRestaurant,get me a reservation at a brasserie that serves jain in Pinto
BookRestaurant,book a spot for one at a food court in Riddlesburg
BookRestaurant,book a table in California for rita and brenda at Hurley Mountain Inn on january the 11th
BookRestaurant,book a restaurant for Jul. 27
BookRestaurant,book a spot at a highly rated afghan restaurant
BookRestaurant,Book a table for eight people at a bar that has steak sauce in Half Moon AMerican Samoa right now
BookRestaurant,Take me a top-rated restaurant for nine close to Westfield Delaware
BookRestaurant,I'd like a table at a top-rated tea house with javanese cuisine this week in Germany
BookRestaurant,need a table at Uncommon Grounds Coffeehouse at eleven for nine
BookRestaurant,book a spot for 6 at a gateau restaurant
BookRestaurant,"book Guenther House for 6 on Oct. 24, 2035 in Waddy"
BookRestaurant,"I'd like a table for ten in 2 minutes at French Horn, Sonning Eye"
BookRestaurant,"book a spot for me, reyna and maxine at a taverna on monday"
BookRestaurant,I'd like to eat at a restaurant far from Grantsburg
BookRestaurant,I want to go to the popular pub at ten PM
BookRestaurant,"Book a table at a bar in Moody for deloris, ester and petra alvarez ."
BookRestaurant,I need a table at the close restaurant for my niece and I at the Brooklyn Bridge-City Hall .
BookRestaurant,book a spot at Leopold Cafe in Bhutan
BookRestaurant,I need seats for 6 at CHAR No.4 in Georgia
BookRestaurant,book me a restaurant that is close for four people in Enid
BookRestaurant,"Book a reservation for five people at a restaurant with pool in Benkelman , MI in Apr."
BookRestaurant,Book a reservation for a popular restaurant in Federated States Of Micronesia
BookRestaurant,Make reservations for me at a taverna in Hong Kong
BookRestaurant,"I need to book the Beardslee Castle in Albania for me, cassie and lesley"
BookRestaurant,Get me a table at Eighth Step Coffee House in Germania for 7
BookRestaurant,Book a reservation for eight people in North Dakota
BookRestaurant,me and aisha and craving cordon bleu and need to book a table at a brasserie .
BookRestaurant,book for two in Jordan that is close
BookRestaurant,susanne and carey phillips want to go to a brasserie not far from Pricedale that serves southern brazilian
BookRestaurant,I want to make a reservation for a group of 4 at a churrascaria type spa
BookRestaurant,Book a brasserie in Samoa for four people.
BookRestaurant,book a spot for 8 in Hungary on february the 14th
BookRestaurant,Book a table for two in Oklahoma
BookRestaurant,book a spot for six in Greece
BookRestaurant,I'd like to eat within the same area of Lawrence St for a party of one
BookRestaurant,"Book a table for four in Orchard Grass Hills , NV"
BookRestaurant,book a restaurant 163 days from now
BookRestaurant,Book COVA in Frisco City for me and therese at eight pm
BookRestaurant,book a meal for four in DC
BookRestaurant,book a restaurant for seven
BookRestaurant,Can you book a table for eight people at a spa type restaurant within walking distance of the Metropolitan Borough of Lambeth
BookRestaurant,Book a reservation for a restaurant serving burger in Malaysia
BookRestaurant,book a spot for vicki and I at a restaurant in Puerto Rico
BookRestaurant,I want to book a restaurant in Bosnia and Herzegovina .
BookRestaurant,I want to book Coney I-Lander for 10 people.
BookRestaurant,I'd like to eat at The Firehouse Restaurant
BookRestaurant,Please make reservations for 4 for the hog fry from the food truck
BookRestaurant,book in Rocky Mound for four 1 hour from now
BookRestaurant,book a best tavern for nine
BookRestaurant,I'd like to eat at a highly rated pub with 6 people
BookRestaurant,Find a coffeehouse in Illinois for three
BookRestaurant,I want to make a reservation for one at a sushi restaurant in Brucetown
BookRestaurant,"book Tun Tavern for shawna davis, michelle and lizzie in Vermont"
